-9.04443361392767	-9.171820005425205	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-8.917047222536427	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-8.662274440066831	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-8.407501658004437	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-8.15272887633727	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-7.897956095053353	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-7.643183314140711	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-7.3884105335873675	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-7.133637753381342	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-6.878864973510663	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-6.624092193963352	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-6.369319414727431	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-6.114546635790925	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-5.859773857141856	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-5.6050010787682485	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-5.3502283006581255	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-5.095455522799511	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-4.840682745180428	8.064566612243652	-155.47581481933594	120.0	0.11274576187133789	10.0	20.0	5
-9.04443361392767	-4.585909967788901	8.068520545959473	-150.99380493164062	120.0	0.11358880996704102	10.0	20.0	5
-9.04443361392767	-4.331137190612951	8.073580741882324	-133.02769470214844	120.0	0.11906266212463379	10.0	20.0	5
-9.04443361392767	-4.076364413640603	8.112776756286621	-128.66958618164062	120.0	0.13412237167358398	10.0	20.0	5
-9.04443361392767	-3.82159163685988	8.124250411987305	-129.2129669189453	120.0	0.13209009170532227	10.0	20.0	5
-9.04443361392767	-3.5668188602588065	8.078309059143066	-153.172607421875	120.0	0.13641953468322754	10.0	20.0	5
-9.04443361392767	-3.312046083825405	8.102458000183105	-171.33668518066406	120.0	0.13207340240478516	10.0	20.0	5
-9.04443361392767	-3.0572733075476988	nan	-155.5176239013672	120.0	nan	10.0	20.0	5
-9.04443361392767	-2.8025005314137115	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-2.5477277554114663	nan	-112.54478454589844	120.0	nan	10.0	20.0	5
-9.04443361392767	-2.292954979528987	nan	-60.932132720947266	120.0	nan	10.0	20.0	5
-9.04443361392767	-2.0381822037542974	nan	-22.8089599609375	120.0	nan	10.0	20.0	5
-9.04443361392767	-1.78340942807542	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-1.528636652480379	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-1.273863876957197	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-1.0190911014938981	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-0.7643183260785057	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-0.5095455506990427	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	-0.2547727753435331	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	0.0	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	0.2547727753435331	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	0.5095455506990427	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	0.7643183260785057	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	1.0190911014938981	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	1.273863876957197	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	1.528636652480379	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	1.78340942807542	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	2.0381822037542974	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	2.292954979528987	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	2.5477277554114663	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	2.8025005314137115	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	3.0572733075476988	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	3.312046083825405	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	3.5668188602588065	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	3.82159163685988	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	4.076364413640603	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	4.331137190612951	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	4.585909967788901	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	4.840682745180428	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	5.095455522799511	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	5.3502283006581255	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	5.6050010787682485	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	5.859773857141856	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	6.114546635790925	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	6.369319414727431	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	6.624092193963352	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	6.878864973510663	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	7.133637753381342	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	7.3884105335873675	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	7.643183314140711	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	7.897956095053353	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	8.15272887633727	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	8.407501658004437	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	8.662274440066831	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	8.917047222536427	nan	nan	nan	nan	10.0	20.0	5
-9.04443361392767	9.171820005425205	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-9.171820005425205	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-8.917047222536427	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-8.662274440066831	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-8.407501658004437	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-8.15272887633727	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-7.897956095053353	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-7.643183314140711	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-7.3884105335873675	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-7.133637753381342	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-6.878864973510663	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-6.624092193963352	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-6.369319414727431	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-6.114546635790925	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-5.859773857141856	8.11613655090332	-199.77980041503906	120.0	0.11371517181396484	10.0	20.0	5
-8.789660831249979	-5.6050010787682485	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-5.3502283006581255	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-5.095455522799511	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-4.840682745180428	8.045148849487305	-165.77523803710938	120.0	0.13459491729736328	10.0	20.0	5
-8.789660831249979	-4.585909967788901	8.103204727172852	-152.5085906982422	120.0	0.11265325546264648	10.0	20.0	5
-8.789660831249979	-4.331137190612951	8.080830574035645	-134.27792358398438	120.0	0.12412190437316895	10.0	20.0	5
-8.789660831249979	-4.076364413640603	8.074846267700195	-129.9361572265625	120.0	0.12823271751403809	10.0	20.0	5
-8.789660831249979	-3.82159163685988	8.10596752166748	-131.88690185546875	120.0	0.13957548141479492	10.0	20.0	5
-8.789660831249979	-3.5668188602588065	8.122345924377441	-139.71527099609375	120.0	0.14161968231201172	10.0	20.0	5
-8.789660831249979	-3.312046083825405	8.077740669250488	-155.88677978515625	120.0	0.14803266525268555	10.0	20.0	5
-8.789660831249979	-3.0572733075476988	8.080918312072754	-139.99951171875	120.0	0.14806723594665527	10.0	20.0	5
-8.789660831249979	-2.8025005314137115	nan	-114.0306625366211	120.0	nan	10.0	20.0	5
-8.789660831249979	-2.5477277554114663	nan	-103.64657592773438	120.0	nan	10.0	20.0	5
-8.789660831249979	-2.292954979528987	nan	-88.02278137207031	120.0	nan	10.0	20.0	5
-8.789660831249979	-2.0381822037542974	nan	-47.3785514831543	120.0	nan	10.0	20.0	5
-8.789660831249979	-1.78340942807542	nan	-30.844627380371094	120.0	nan	10.0	20.0	5
-8.789660831249979	-1.528636652480379	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-1.273863876957197	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-1.0190911014938981	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-0.7643183260785057	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-0.5095455506990427	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	-0.2547727753435331	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	0.0	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	0.2547727753435331	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	0.5095455506990427	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	0.7643183260785057	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	1.0190911014938981	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	1.273863876957197	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	1.528636652480379	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	1.78340942807542	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	2.0381822037542974	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	2.292954979528987	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	2.5477277554114663	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	2.8025005314137115	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	3.0572733075476988	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	3.312046083825405	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	3.5668188602588065	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	3.82159163685988	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	4.076364413640603	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	4.331137190612951	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	4.585909967788901	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	4.840682745180428	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	5.095455522799511	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	5.3502283006581255	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	5.6050010787682485	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	5.859773857141856	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	6.114546635790925	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	6.369319414727431	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	6.624092193963352	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	6.878864973510663	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	7.133637753381342	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	7.3884105335873675	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	7.643183314140711	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	7.897956095053353	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	8.15272887633727	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	8.407501658004437	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	8.662274440066831	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	8.917047222536427	nan	nan	nan	nan	10.0	20.0	5
-8.789660831249979	9.171820005425205	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-9.171820005425205	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-8.917047222536427	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-8.662274440066831	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-8.407501658004437	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-8.15272887633727	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-7.897956095053353	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-7.643183314140711	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-7.3884105335873675	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-7.133637753381342	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-6.878864973510663	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-6.624092193963352	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-6.369319414727431	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-6.114546635790925	nan	nan	nan	nan	10.0	20.0	5
-8.53488804898548	-5.859773857141856	8.10755729675293	-172.13523864746094	120.0	0.12773585319519043	10.0	20.0	5
-8.53488804898548	-5.6050010787682485	8.12821102142334	-178.48733520507812	120.0	0.11915731430053711	10.0	20.0	5
-8.53488804898548	-5.3502283006581255	8.12279224395752	-168.82528686523438	120.0	0.12683820724487305	10.0	20.0	5
-8.53488804898548	-5.095455522799511	8.129596710205078	-159.47146606445312	120.0	0.12629318237304688	10.0	20.0	5
-8.53488804898548	-4.840682745180428	8.136149406433105	-166.19805908203125	120.0	0.12233972549438477	10.0	20.0	5
-8.53488804898548	-4.585909967788901	8.095450401306152	-154.3245086669922	120.0	0.12348699569702148	10.0	20.0	5
-8.53488804898548	-4.331137190612951	8.09805965423584	-136.92222595214844	120.0	0.12839698791503906	10.0	20.0	5
-8.53488804898548	-4.076364413640603	8.074460983276367	-134.81137084960938	120.0	0.13861083984375	10.0	20.0	5
-8.53488804898548	-3.82159163685988	8.073299407958984	-140.82347106933594	120.0	0.14876437187194824	10.0	20.0	5
-8.53488804898548	-3.5668188602588065	8.095081329345703	-142.0511474609375	120.0	0.15121936798095703	10.0	20.0	5
-8.53488804898548	-3.312046083825405	8.06658935546875	-144.63243103027344	120.0	0.15387630462646484	10.0	20.0	5
-8.53488804898548	-3.0572733075476988	8.067479133605957	-139.9376983642578	120.0	0.15546464920043945	10.0	20.0	5
-8.53488804898548	-2.8025005314137115	8.110608100891113	-112.30965423583984	120.0	0.13542819023132324	10.0	20.0	5
